station_id,city,country,Datetime,Temperature,Humidity,WindSpeed,WeatherDescription
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-18 21:00:00,16.16,50,9.7,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-18 22:00:00,19.63,82,11.08,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-18 22:00:00,14.32,86,5.87,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-18 23:00:00,8.48,85,9.2,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-18 23:00:00,19.42,75,4.39,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 00:00:00,14.38,54,7.22,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 00:00:00,19.23,86,11.41,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 01:00:00,15.91,70,2.0,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 01:00:00,9.24,76,8.46,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 02:00:00,10.65,66,6.16,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 02:00:00,22.73,73,12.92,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 03:00:00,16.52,77,5.07,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 03:00:00,8.7,74,5.98,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 04:00:00,14.57,54,3.86,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 04:00:00,7.75,79,5.88,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 05:00:00,18.6,65,10.43,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 05:00:00,20.03,52,5.96,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 06:00:00,12.67,57,3.97,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 06:00:00,11.2,89,0.99,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 07:00:00,20.43,64,8.11,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 07:00:00,8.09,54,14.51,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 08:00:00,21.93,57,9.2,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 08:00:00,23.38,50,2.7,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 09:00:00,7.07,50,4.53,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 09:00:00,10.72,88,12.83,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 10:00:00,23.66,53,5.35,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 10:00:00,21.12,76,0.97,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 11:00:00,14.55,75,10.14,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 11:00:00,10.53,100,12.89,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 12:00:00,18.93,53,7.07,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 12:00:00,14.93,71,4.56,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 13:00:00,23.52,86,1.94,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 13:00:00,18.03,57,13.56,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 14:00:00,22.51,52,3.91,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 14:00:00,18.04,62,1.61,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 15:00:00,12.73,53,8.1,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 15:00:00,18.89,69,10.25,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 16:00:00,24.01,62,12.37,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 16:00:00,23.7,60,10.5,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 17:00:00,12.18,76,8.23,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 17:00:00,11.88,66,3.35,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 18:00:00,22.23,90,4.19,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 18:00:00,17.3,62,4.77,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 19:00:00,12.66,71,12.09,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 19:00:00,24.14,100,8.83,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 20:00:00,24.47,94,8.76,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 20:00:00,21.82,62,6.42,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 21:00:00,22.14,100,14.66,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 21:00:00,19.99,78,13.34,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 22:00:00,20.65,51,13.24,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 22:00:00,13.91,99,13.31,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-19 23:00:00,5.97,60,2.31,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-19 23:00:00,6.64,62,2.34,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 00:00:00,21.84,70,7.35,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 00:00:00,23.55,100,6.36,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 01:00:00,12.02,55,14.21,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 01:00:00,21.85,97,3.47,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 02:00:00,14.16,86,1.25,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 02:00:00,22.95,63,1.65,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 03:00:00,23.44,83,2.47,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 03:00:00,24.86,75,11.37,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 04:00:00,22.66,60,12.47,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 04:00:00,18.2,77,2.73,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 05:00:00,19.98,92,10.14,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 05:00:00,18.22,59,6.19,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 06:00:00,17.33,51,14.92,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 06:00:00,11.25,70,4.96,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 07:00:00,17.56,96,10.35,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 07:00:00,5.39,89,10.65,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 08:00:00,11.69,93,1.89,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 08:00:00,7.05,60,14.63,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 09:00:00,9.11,93,5.24,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 09:00:00,19.65,92,10.77,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 10:00:00,20.84,87,11.76,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 10:00:00,15.54,97,10.2,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 11:00:00,6.85,99,5.31,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 11:00:00,24.71,70,3.63,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 12:00:00,16.73,65,2.53,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 12:00:00,10.53,85,14.57,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 13:00:00,6.38,91,7.78,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 13:00:00,20.12,72,9.57,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 14:00:00,15.98,63,8.36,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 14:00:00,10.66,65,9.82,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 15:00:00,7.64,54,4.44,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 15:00:00,18.84,85,2.85,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 16:00:00,16.26,50,9.33,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 16:00:00,22.5,96,7.14,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 17:00:00,14.88,80,10.06,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 17:00:00,8.56,54,6.1,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 18:00:00,10.0,97,12.25,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 18:00:00,22.46,76,14.91,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 19:00:00,12.69,96,13.15,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 19:00:00,14.47,96,3.53,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 20:00:00,7.17,98,2.04,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 20:00:00,13.92,52,13.68,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 21:00:00,14.32,100,1.05,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 21:00:00,6.93,71,4.96,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 22:00:00,9.33,64,2.03,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 22:00:00,24.41,81,11.81,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-20 23:00:00,11.72,97,3.63,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-20 23:00:00,11.63,88,8.87,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 00:00:00,19.97,82,14.91,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 00:00:00,20.11,97,7.23,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 01:00:00,7.46,96,13.58,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 01:00:00,6.75,86,12.98,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 02:00:00,16.77,70,12.95,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 02:00:00,21.54,54,11.78,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 03:00:00,16.29,67,9.02,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 03:00:00,10.84,53,6.24,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 04:00:00,9.53,86,9.66,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 04:00:00,13.4,50,2.34,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 05:00:00,11.04,78,2.79,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 05:00:00,16.59,100,0.84,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 06:00:00,5.21,77,3.4,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 06:00:00,9.02,60,10.59,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 07:00:00,15.84,70,5.94,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 07:00:00,22.26,69,6.59,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 08:00:00,13.88,90,5.43,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 08:00:00,7.69,69,6.32,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 09:00:00,9.14,63,9.88,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 09:00:00,21.03,88,5.02,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 10:00:00,20.01,60,5.21,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 10:00:00,21.54,58,13.69,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 11:00:00,8.12,62,5.36,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 11:00:00,17.24,84,9.08,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 12:00:00,16.83,94,4.6,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 12:00:00,18.77,53,2.18,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 13:00:00,12.78,67,14.24,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 13:00:00,14.35,61,9.02,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 14:00:00,14.88,74,12.34,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 14:00:00,12.71,100,2.83,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 15:00:00,12.38,59,4.52,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 15:00:00,19.19,73,4.62,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 16:00:00,5.63,93,14.89,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 16:00:00,12.09,51,14.09,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 17:00:00,21.97,50,14.9,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 17:00:00,7.41,75,7.9,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 18:00:00,16.29,72,6.38,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 18:00:00,9.35,60,0.69,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 19:00:00,8.55,89,13.88,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 19:00:00,16.41,94,1.61,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 20:00:00,18.48,83,8.67,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 20:00:00,16.47,70,5.39,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 21:00:00,12.45,69,13.84,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 21:00:00,5.24,72,14.0,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 22:00:00,15.3,72,2.28,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 22:00:00,15.28,50,2.45,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-21 23:00:00,14.41,61,14.31,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-21 23:00:00,10.18,65,4.42,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 00:00:00,20.43,69,5.81,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 00:00:00,19.38,88,14.8,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 01:00:00,16.07,52,0.86,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 01:00:00,5.94,77,5.04,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 02:00:00,7.42,94,10.57,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 02:00:00,9.06,66,12.6,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 03:00:00,12.8,70,4.39,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 03:00:00,16.24,61,9.3,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 04:00:00,10.15,88,2.47,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 04:00:00,19.45,70,4.61,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 05:00:00,10.17,83,2.11,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 05:00:00,17.87,86,5.61,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 06:00:00,9.5,70,13.3,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 06:00:00,24.33,77,7.65,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 07:00:00,8.9,78,0.65,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 07:00:00,11.26,92,14.0,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 08:00:00,10.63,75,12.92,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 08:00:00,17.41,81,13.16,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 09:00:00,12.89,86,5.42,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 09:00:00,14.33,91,0.9,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 10:00:00,18.7,51,5.55,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 10:00:00,10.5,54,3.97,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 11:00:00,6.85,90,2.22,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 11:00:00,10.17,61,14.19,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 12:00:00,11.1,64,13.66,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 12:00:00,23.54,75,7.56,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 13:00:00,7.7,72,8.34,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 13:00:00,24.35,57,5.63,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 14:00:00,19.4,64,9.89,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 14:00:00,9.63,92,4.12,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 15:00:00,14.3,66,0.58,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 15:00:00,10.6,59,9.11,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 16:00:00,21.43,67,3.72,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 16:00:00,20.08,58,5.17,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 17:00:00,11.23,75,13.1,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 17:00:00,23.51,76,4.36,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 18:00:00,23.8,89,4.63,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 18:00:00,8.08,100,7.84,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 19:00:00,13.66,81,2.93,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 19:00:00,18.95,95,12.92,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 20:00:00,18.69,82,1.87,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 20:00:00,20.02,58,5.61,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 21:00:00,20.82,73,6.49,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 21:00:00,16.46,61,14.77,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 22:00:00,22.39,87,4.3,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 22:00:00,21.15,90,10.45,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-22 23:00:00,22.15,51,6.31,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-22 23:00:00,23.84,83,4.6,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 00:00:00,20.22,70,9.11,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 00:00:00,23.62,75,2.73,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 01:00:00,11.95,96,11.63,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 01:00:00,13.38,52,4.23,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 02:00:00,7.98,90,7.12,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 02:00:00,20.06,81,10.35,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 03:00:00,16.07,66,6.13,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 03:00:00,7.06,89,6.81,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 04:00:00,16.02,99,2.39,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 04:00:00,22.88,97,14.47,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 05:00:00,17.58,85,3.29,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 05:00:00,12.69,88,13.68,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 06:00:00,20.78,79,6.21,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 06:00:00,18.75,86,11.58,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 07:00:00,16.89,73,4.94,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 07:00:00,19.18,56,13.72,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 08:00:00,13.71,51,11.27,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 08:00:00,10.93,53,6.02,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 09:00:00,23.56,79,6.25,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 09:00:00,20.58,71,2.71,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 10:00:00,9.71,79,0.68,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 10:00:00,17.04,56,12.5,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 11:00:00,21.83,66,8.03,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 11:00:00,17.61,89,8.58,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 12:00:00,8.33,73,10.49,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 12:00:00,23.34,85,9.48,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 13:00:00,7.66,59,14.47,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 13:00:00,11.59,90,3.71,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 14:00:00,14.54,88,11.25,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 14:00:00,13.16,73,13.78,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 15:00:00,6.87,50,1.54,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 15:00:00,18.83,78,13.0,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 16:00:00,10.6,85,6.72,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 16:00:00,17.24,82,3.2,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 17:00:00,10.58,65,3.32,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 17:00:00,19.88,62,7.03,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 18:00:00,19.73,100,1.73,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 18:00:00,14.82,51,3.39,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 19:00:00,5.06,72,1.54,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 19:00:00,14.57,57,12.81,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 20:00:00,11.68,62,2.15,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 20:00:00,17.41,91,14.2,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 21:00:00,5.15,50,1.86,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 21:00:00,24.07,100,13.22,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 22:00:00,8.82,70,1.97,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 22:00:00,17.39,71,8.84,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-23 23:00:00,13.61,62,1.33,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-23 23:00:00,11.17,89,10.41,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 00:00:00,13.78,91,1.19,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 00:00:00,7.41,99,12.57,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 01:00:00,8.4,80,3.5,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 01:00:00,7.23,71,13.6,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 02:00:00,20.4,71,13.47,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 02:00:00,13.45,87,1.85,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 03:00:00,17.92,100,3.19,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 03:00:00,17.32,56,5.19,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 04:00:00,8.84,64,9.9,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 04:00:00,8.87,55,9.75,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 05:00:00,16.0,84,14.97,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 05:00:00,22.1,79,6.06,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 06:00:00,23.71,89,1.98,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 06:00:00,18.02,56,7.02,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 07:00:00,9.79,81,14.34,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 07:00:00,16.21,63,13.84,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 08:00:00,22.35,92,6.91,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 08:00:00,8.67,100,12.59,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 09:00:00,18.94,86,14.78,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 09:00:00,15.45,82,2.37,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-01-24 10:00:00,22.26,81,5.77,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-01-24 10:00:00,14.6,76,8.3,sunny
